index,name,release_date,summary,meta_score,user_review
856,WarioWare: Twisted!,2005-05-23,"After accidentally discovering spin technology, Wario reassembles the developers at WarioWare, Inc. to make a new set of wild minigames. WarioWare: Twisted! maintains the fast-paced style of gameplay from the original WarioWare and introduces a new gyro sensor that lets you control the gameplay by rotating the Game Boy Advance SP left and right. The new controls play into more than 200 minigames. Play through them all to unlock souvenirs, such as bonus games, figurines, and instruments.",88,8.7
896,Fire Emblem,2003-11-03,"Marshall your forces and draw your steel--Fire Emblem has arrived. Fire Emblem combines strategy and role-playing in a story heavy on royal intrigue and backstabbing. As a military strategist, you must choose the best method of attack whether it is swooping from the sky with your Pegasus Knights or striking with a phalanx of armored juggernauts to crush the opposition. With dozens of soldiers, weapons, and magic spells at your service, Fire Emblem equips you with everything you need to dominate the battlefield.",88,9
1058,Castlevania: Harmony of Dissonance,2002-09-16,"Nearly fifty years has past since Simon Belmont rescued the land from the curse of Dracula. Now, Simon's descendant Juste Belmont, must acquire the relics of Dracula to unravel the disappearance of his childhood friend Lydie. The castle's enchanting mysteries and danger await all those who dare enter.",87,7.9
1069,Final Fantasy Tactics Advance,2003-09-08,"The world of Final Fantasy returns to Game Boy Advance. Final Fantasy Tactics Advance is a deeply diverse strategy and tactics game with battles, missions, swords, and magic. Players assume the role of young Marche Radiuju in the humble burg of St. Ivalice. Alone in a foreign world, Marche befriends a motley crew of low-level monks, mages, archers, and soldiers. The only hope you have of finding your way home is to turn your ragtag group of misfits into a finely tuned fighting force. As you gain experience and reputation, your job options grow as well as the rewards.",87,9
8370,Jet Grind Radio,2003-06-26,"If you’re looking for a legal way to deface property with graffiti, and not necessarily the most complex skating game around, then Jet Grind Radio is right up your alley.",74,8
1229,Sonic Advance,2002-02-03,"Sonic is back to save the world! The evil Dr. Eggman is at it again, with a brand new scheme to trip up Sonic and his pals. Maneuver your way through obstacles, puzzles and traps to collect the chaos emeralds and defeat the vile Dr. Eggman before it's too late!",87,7.9
1311,Golden Sun: The Lost Age,2003-04-14,"It is the dawn of a new age...And the heroes of Golden Sun have been abandoned. Now, the world is falling into darkness. A new band of adventurers is the world's final hope...but they may also be its doom. Pursued by the heroes of the original Golden Sun, they must race to complete their quest before the world becomes lost to the ages.",86,8.9
1341,Tony Hawk's Underground,2003-10-27,"Get ready for a major new step for the Tony Hawk series. Tony Hawk's Underground tweaks the gameplay of previous installments to include a plot-twisting story, customizable tricks and decks, online play, and the ability to include your own mug shot on your custom player. Of course, you can also play as any one of pro skating's biggest stars including Tony Hawk, Bob Burnquist, and Elissa Steamer. Ride, walk, or drive through nine expansive levels then test your skills against other gamers online. Become a star of the Underground.",86,7.7
1497,F-Zero: Maximum Velocity,2001-06-12,"All galactic speed limits are about to be broken! F-Zero® Maximum Velocity has arrived, and the future of racing has never looked so sweet. Brand-new vehicles and Game Boy Advance original tracks await, so whether you're a Super NES® veteran or a race rookies, you'll need some practice laps. And even if you do master the Grand Prix circuit, you'll still have to beat your friends to the finish line. That's right, race fans--with the Game Boy Advance Game Link® cable you can take on up to three rival racers, so put the pedal to the metal and get busy boosting, bumping and jumping your way to intergalactic glory!",86,7.8
9376,Fire Pro Wrestling 2,2002-09-23,"If you've never tried the Fire Pro series and you're someone who enjoys fighting or wrestling games, you really owe it to yourself to experience Fire Pro Wrestling 2.",72,8.3
1640,Astro Boy: Omega Factor,2004-08-18,"Join Astro, the robotic superhero with a human mind, in a quest to reunite the robotic race with humans. Astro uses his seven super abilities to face off against the likes of Atlas, Blue Knight, and more than 40 other characters. The game brings classic 2D gaming to the Game Boy Advance along with an original seven-episode story. Playing as Astro Boy, you'll learn about justice, compassion, evil, courage, and the history of Astro Boy--all while building Astro's Omega Factor and strengthening his character and superhuman abilities.",85,8.7
1698,Fire Emblem: The Sacred Stones,2005-05-23,"In Fire Emblem: The Sacred Stones, you must help protect the nation of Renais from the invading Grado Empire. Plan your strategy, choose your units, and then lead your soldiers in to battle. The more experience your soldiers gain, the more you can upgrade their abilities. This time, your soldiers can gain experience by fighting new monsters in the Tower of Valni.",85,8.9
1724,Tony Hawk's Pro Skater 4,2002-10-28,"Drop into the ultimate challenge. In the next chapter in the Tony Hawk series, pros challenge you to make your mark in huge free-roaming levels, taking on 190 progressively harder goals with no time limits to hold you back. Decide when you're ready to take on your Pro Challenge and move into the pro ranks, where it's a whole new game. Build your skills, perform all-new tricks, play up to eight players online, and show that you've got what it takes to go Pro.",85,7
1921,Dave Mirra Freestyle BMX 2,2001-11-25,"10-Time World Champion Dave Mirra is back. Grab big air, jump huge gaps and pull some of the SICKEST tricks imaginable as you embark on a ProQuest to become the top rider around -- even better than the Miracle Boy himself. The only thing holding you back is a little gravity.",85,8
1925,Mario Golf: Advance Tour,2004-06-22,"In Mario Golf Advance Tour, you can experience all the fun of golf with your favorite characters from the Mushroom Kingdom. Now you can hit fantastic courses in a variety of locales, while learning tips and tricks and interacting with locals at the clubhouse. Compete in singles and doubles tournaments against the pros, practice your swing at the golf clinics, and master side games. Hit all 18 holes with Mario, Peach, Donkey Kong, and more.",84,8.8
1995,Super Street Fighter II: Turbo Revival,2001-10-30,"Capcom's timeless Street Fighter® masterpiece conquers the Game Boy® Advance system. Choose from over 16 brawlers from the Street Fighter universe and execute special moves, and super combos to wreak havoc on your opponent and become the best street fighter in the world. Lightning fast animation, unbelievable graphics and Capcom's signature gameplay make Super Street Fighter II Turbo the most respected fighting game of all time.",84,7.6
2210,Rayman Advance,2001-06-10,It's a great platformer and one among many games in the Game Boy Advance launch lineup that's easy to recommend.,84,7.8
2158,Classic NES Series: Super Mario Bros.,2004-06-02,"Classic NES Series: Super Mario Bros. takes you back to the very first battle between Mario and Bowser. Now on the Game Boy Advance, you can relive all the mushroom-eating, Koopa-stomping action from the original game. Always strive for the high score while jumping on top of flag poles, pipes, and bricks. This time, two players can alternate play with a single Game Pak or with GBAs linked by a Game Boy Advance Game Link Cable.",84,8.5
2164,Spider-Man: Mysterio's Menace,2001-09-19,"Mysterio, the Master of Illusion, is using his powers to change New York City into his very own sinister amusement park. Lucky for the Big Apple, he's forgotten one thing: you're Spider-Man, and for one power-hungry super-villain, that means playtime's over.",84,7.8
2165,Super Mario Advance,2001-06-10,"Mario's Game Boy Advance debut gives gamers two games in one: an enhanced version of Super Mario Bros. 2 and an action-packed four-player version of the original Mario Bros. arcade game. First released for the original NES in 1988, Super Mario Bros. 2 makes its debut on the Game Boy Advance with new enemies, improved graphics, and tougher challenges. Mario, Luigi, Peach, and Toad adventure through seven fantasy worlds on a quest to save the day, though they have little more than vegetables for defense. New challenges include collecting red coins and finding Yoshi's hidden eggs.",84,7.3
2209,Puyo Pop,2002-02-11,"Help Arle and Carbuncle make their way home! Take on all of the wacky characters you meet in challenging games of Puyo Pop so you can make your way through the land and back to safety. It's a mad scramble to erase Puyo, create chain combos, and fill up your opponent's playfield in this fast-paced puzzle game.",84,7.2
2254,Classic NES Series: The Legend of Zelda,2004-06-02,"In this classic NES game, you'll embark on a quest to find the Triforce, slay Ganon, and save Princess Zelda. The Legend of Zelda comes to the Game Boy Advance, complete with all the dungeons, puzzles, and menacing enemies from the original game. As Link, you can brandish a variety of weapons, including swords, boomerangs, bombs, and arrows. Collect rupees to buy even more weapons and other special items. There are many secrets, hidden passages, and caves to be found in Hyrule--now you can see if you still have what it takes to find them.",84,8.5
2355,ChuChu Rocket!,2001-06-10,"It'll take you a little while to get used to the controls, but once you do, you'll find that ChuChu Rocket offers a lot of value and a lot of fun for moments or hours at a time, for one to four players.",84,7.2
2387,Virtua Tennis,2002-10-08,Virtua Tennis more than lives up to its namesake and does an ample job of compacting Sega's Tennis 2K2 into a portable format.,83,
2475,Racing Gears Advance,2005-02-08,"Get ready for fast-paced racing action on your Game Boy Advance. Racing Gears Advance lets you choose from 12 officially licensed supercars from manufacturers including Dodge, Lotus, Chevy, Mitsubishi, and GM. You can equip your vehicle with upgrades that can help you maneuver through different track terrain and weather conditions. During races, you can pick up and use offensive and defensive weapons to eliminate the competition. Racing Gears Advance also features multiplayer modes supporting up to four players.",83,8.2
2587,Super Puzzle Fighter II,2003-03-31,"Hailed as the best puzzle game of all time, Super Puzzle Fighter is chock full of ferocious competition, pint-sized characters and non-stop high-energy insanity. Carefully stack the falling colored gems in strategic combinations. When the moment is right, use a crash gem to shatter your blocks. Watch your character execute a combo move and rain a volley of counter gems down on your opponent! Be the first to fill the other's screen with gems and K.O.!... you win!",83,
