index,name,release_date,summary,meta_score,user_review
14179,The Incredibles: Rise of the Underminer,2005-11-01,"When the evil Underminer rises to the surface with a sinister plan to rule the world, it's up to Mr. Incredible and his super cool pal Frozone to save the day. While Mrs. Incredible, Violet, Dash, and Jack-Jack take care of things topside, Mr. Incredible and Frozone race underground to put a stop to the Underminer's dastardly plans and bury the diabolitical baddie once and for all! All-new action/adventure game. Play as Mr. Incredible or Frozone at anytime. Cooperative game-play with the ability to switch characters at any point in the game. Update your character's moves and abilities as you progress through the game.",63,
14923,Fantastic 4,2005-06-27,"Based on the 2005 movie of the same name, Fantastic Four lets you control the team of superheroes known as the Fantastic 4. Each character possesses a unique set of abilities that you can use and combine in the hunt for Doctor Doom. The game includes single-player, cooperative, and two-player versus modes.",62,6.3
16186,Marvel Nemesis: Rise of the Imperfects,2005-09-20,"Marvel Nemesis: Rise of the Imperfects pits fierce Marvel superheroes against each other in a 3D fighting game. You can assume control of heroes such as the Punisher, Spider-Man, and Captain America, and duel with them in interactive and destructible environments. A new team of superheroes called the Imperfects joins the mayhem. You can play in single-player story mode to unlock hundreds of collectible awards, or you can play against other gamers in offline or online play.",58,7.6
16478,Spelunker HD,2010-11-23,Go on an underground adventure exploring the center of the earth in Minna de SPELUNKER.,56,7.7
16724,Alien Spidy,2013-03-20,Alien Spidy is a challenging platform adventure game set in a visually stunning 2D/3D environment.,55,4.6
16797,POSTAL Redux,2016-05-20,POSTAL Redux is an HD remake of the dark and surreal twin-stick isometric shooter. Assume control of The Postal Dude as he fights to survive in a world gone mad with violence.,54,6.8
16992,Scene It? Bright Lights! Big Screen!,2009-11-17,Scene It? Bright Lights! Big Screen! allows players to battle it out in a quiz containing movie trivia from the past four decades.,53,6.3
17099,Tony Hawk: Shred,2010-10-26,Tony Hawk and Robomodo are reuniting on a second game to use the Tony Hawk: Ride skateboard.,53,6.7
17355,Beat Down,2005-08-23,"Framed for murder by Las Sombras' powerful Zanetti family, five underworld enforcers must confront rival gangs, a corrupt police force, and the Zanetti family themselves in order to exact their brutal revenge. Now play as one of the five outcasts, each with their own unique abilities. Fight with intensity to level up and gain new skills.",51,
17518,Dead Rising 3: Chaos Rising,2014-02-21,"This new Dead Rising 3 downloadable episode puts you in control of renegade biker, Hunter Thibodeux, who must escape from prison, seek revenge and fight for control of his gang. This new side story features a new mission, zombie-slaying weapons, over-the-top vehicles and more – all of which carry back to the main game. [Xbox.com]",50,3.4
17669,YesterMorrow,2020-11-05,"YesterMorrow is a single-player time travelling 2D platformer, mixing action sequences with puzzle elements. Follow the engaging story of Yui, who travels back into the past to save her family and the remnants of a world now trapped in Never-ending Night.",49,
17678,Super Rub a Dub,2007-05-02,"[Downloadable Game] Super Rub-A-Dub brings rubber ducklings to life. Fully controlled by the SIXAXIS wireless controller motion sensors, guide your ducklings in colorful water filled tubs to clear each stage safely away from sharks. Tip and toss those sharks overboard. Create a duckling line and win bonus time. Includes over 60 ducktastic stages – Enjoy colorful and vibrant themed stages with varied difficulty. High definition graphics brings realistic water simulation with whirpools, currents and flow. 1-4P Turn-based Multiplayer - Select a stage from three difficulty groups - Fun, Tricky and Tough - and try to beat the fastest times. Global Online Ranking - Compare online records with friends and world-wide leaderboards and download replays to watch the world’s top Rubadubbers in action. [SCEA]",49,7.2
18007,AereA,2017-06-30,"AereA is an action RPG in which music is both your best friend and your worst enemy. As a disciple of the Great Maestro Guido, you have to unravel the mysteries of Aezir. Find out what happened to the world and return the nine primordial instruments to restore balance and bring peace to the world. [Playstation.com]",46,4.4
18083,Racquet Sports,2010-09-14,"Racquet Sports engages players in 30 rich graphical environments in iconic locations inspired by real-world landmarks, including the beach of Copacabana, the foot of Mount Fuji and the skyline of Dubai. The playing fields come to life with animated backgrounds, dynamic sound mixes and day and night environments. Players have the option to perform with eleven different athletes, each having a distinct personality and flair. Each athlete is customizable with a total of over 30 outfits, 30 hairstyles and 15 different racquets available in the game.",45,4.3
18090,Supercar Street Challenge,2001-10-30,"Design your own exotic supercar in the Styling Studio or choose one of 9 elite vehicles including the Salem S7 and the Lotus Concept Vehicle M220 to race on 23 courses in 7 cities, each with multiple routes and shortcuts. [Activision]",45,4.4
18245,ECW Anarchy Rulz,2000-08-18,"While Anarchy Rulz bears the ECW logo, the wrestling action is simply too low impact and refined for the likes of this brutal organization.",43,6.4
18565,Mike Tyson Heavyweight Boxing,2002-07-17,"Mike Tyson Boxing proves that one of history's oldest sports is also one of its bloodiest. The game allows boxers to deliver intense pain to their opponents with 600 brutal power punches, illegal moves, signature blows, and combos. As one of the game's professional pugilists, or your own customized fighter, you'll work your way through the bronze and silver ranks for a one-on-one meeting with Mike Tyson. Bring the big fight home in such venues as Carnival City, Ceasars Palace, and Wembley Arena.",37,
21,Halo: Combat Evolved,2001-11-14,"Enter the mysterious world of Halo, an alien planet shaped like a ring. As mankind's super soldier Master Chief, you must uncover the secrets of Halo and fend off the attacking Covenant. During your missions, you'll battle on foot, in vehicles, inside, and outside with alien and human weaponry. Your objectives include attacking enemy outposts, raiding underground labs for advanced technology, rescuing fallen comrades, and sniping enemy forces. Halo also lets you battle three other players via intense split screen combat or fight cooperatively with a friend through the single-player missions.",97,8.7
44,Grand Theft Auto Double Pack,2003-10-31,"From the dark and seedy streets of Liberty City's underworld to the glamorous hedonism of Vice City of the 1980s, the Grand Theft Auto double-pack takes you through the huge worlds of Grand Theft Auto III and it's sequel Vice City. The highly controversial Grand Theft Auto III gives you the freedom to go anywhere and jack anyone, putting the dark, intriguing and ruthless world of crime at your fingertips. Vice City is an entirely new game set in the '80s, preserving and adding to the free-roaming gameplay, cinematic graphics and immersive audio experience that made the Grand Theft Auto III so popular.",96,8.1
52,Halo 2,2004-11-09,"The Covenant alien race threatens to destroy all humankind, and the only thing standing in its way is Master Chief, a genetically enhanced supersoldier. Master Chief returns in Halo 2, which features new vehicles, weapons, environments, and more. This time, you can interact with your environment, wield two weapons at the same time, board opponents' vehicles, and even switch sides to play the role of a Covenant Elite. Halo 2 also supports broadband multiplayer action via Xbox Live.",95,8.7
93,Ninja Gaiden Black,2005-09-20,"In Ninja Gaiden Black you can reprise the role of Ryu Hayabusa, ninja extraordinaire. This sequel to Ninja Gaiden supplies a new story and new missions, plus two more difficulty settings and cinematic cut scenes that provide background about the protagonist. Ninja Gaiden Black also incorporates the additional content from Hurricane Packs 1 and 2 and includes unlockable content such as the original arcade version of Ninja Gaiden. Ninja Gaiden Black includes online features for keeping track of karma points on the online leader board.",94,8.8
100,Tom Clancy's Splinter Cell Chaos Theory,2005-03-28,"As Sam Fisher, Third Echelon's most skilled Splinter Cell operative, you are assigned to execute a hazardous series of operations to investigate and eliminate a new source of information attacks originating in North Korea. At your disposal is a lethal array of tactics ranging from Combat Knife techniques to experimental prototype weapons skills and more-radical hand-to-hand techniques such as the Inverted Chokehold. Experience the intensity of acting as a lone operative fighting tomorrow's threats in the field and of cooperating online with a partner to accomplish crucial missions.",94,9.1
102,Burnout 3: Takedown,2004-09-07,"Burnout 3 challenges you to crash into (and through) busy intersections, while creating as much damage as possible. You can battle your way to the front of the pack by taking down rivals and causing spectacular crashes. For those who thirst for crashes, the game includes a crash mode that rewards you for creating massive pileups. With multiplayer gameplay, more than 100 events, and 40 tracks, Burnout 3 provides intense speed and action.",94,7.7
109,Star Wars: Knights of the Old Republic,2003-07-17,"Long before the Galactic Civil War, an epic drama begins. Engage in this saga set in the Golden Age of the Republic--over 4,000 years before the first Star Wars film, when both Jedi and Sith number in the thousands. With the Galaxy reeling from a recent conflict with the Dark Lords, the ongoing battle between the Jedi and the Sith rages on. It's up to guide your customizable and evolving characters through ten different worlds, fast-paced minigames, and locations including a Sith world, the Wookie homeworld, and the Jedi Academy. Your actions determine the outcome of this colossal galactic war--and your destiny as a Jedi.",94,9.1
121,Tom Clancy's Splinter Cell Pandora Tomorrow,2004-03-23,"Tom Clancy's Splinter Cell: Pandora Tomorrow, the sequel to the stealth-action game Splinter Cell, once again casts you in the role of Sam Fisher, who is sent in to destroy top-secret documentation held in the embassy of militia leader Suhadi Sadono. Use all-new moves and prototype gear to infiltrate buildings and spare the hostages. This time, you can take your games of espionage against three other players in online multiplayer mode, in which you choose to play as either a mercenary or spy. You've got the moves and the gear, now put them to use.",93,8.6
126,Tony Hawk's Pro Skater 3,2002-03-04,"You may not be able to live like the legend, but now you can skate like him. Skate as the legendary Tony Hawk or choose from a dream team of 12 top pro skaters, including old favorites like Lasek, Thomas, Muska, and Steamer, as well as new talent like Gilfberg, Caballero, Koston, and Mullen. Or enjoy full customization abilities with the enhanced Create-a-Skater (now including female skaters) and the Skatepark Editor. Travel from L.A. to Tokyo, Suburbia to Skater's Island performing challenges and meeting goals. New moves include the Revert, which allows you to link vert tricks, and flatland tricks such as Caspers, the Primo, and Handstand Manual. If you're good, you can even unlock hidden pro footage.",93,7.7
145,Tom Clancy's Splinter Cell,2002-11-17,"Infiltrate terrorists' positions, acquire critical intelligence by any means necessary, execute with extreme prejudice, and exit without a trace. In Tom Clancy's Splinter Cell, you are Sam Fisher, a highly trained secret operative of the NSA's secret arm: Third Echelon. Suit up with the latest classified field operative gear and weapons as you travel through diverse mission objectives. The world's future is in your hands, as cyber terrorism and international tensions are about to explode into WWIII.",93,8.6
177,Grand Theft Auto: San Andreas,2005-06-07,"Five years ago Carl Johnson escaped from the pressures of life in Los Santos, San Andreas... a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers. Now, it's the early 90s. Carl's got to go home. His mother has been murdered, his family has fallen apart and his childhood friends are all heading towards disaster. On his return to the neighborhood, a couple of corrupt cops frame him for homicide. CJ is forced on a journey that takes him across the entire state of San Andreas, to save his family and to take control of the streets.",93,8.8
187,Prince of Persia: The Sands of Time,2003-11-12,"Embark on a journey of scorched sands and ancient legends. A young prince, drawn to the dark powers of a magic dagger, unleashes a deadly evil upon a beautiful kingdom. Guide the Prince on his quest to reverse the curse by using the Sands of Time, a power which allows you to erase the past, see into the future and slow down the present. Perform gravity-defying acrobatics and swashbuckling attacks in a staggering array of landscapes and kingdoms. Restore peace to the land and fulfill your destiny.",92,8
209,Forza Motorsport,2005-05-03,"Forza Motorsport lets you own, customize, and race your favorite cars. You can collect models from more than 60 manufacturers and then race to earn money for upgrades and aftermarket parts. Test-drive your vehicle on various tracks, ranging from the challenging Nurburgring Nordschleife to the streets of Rio de Janeiro. You can even train your own ""Drivatars"" to use the same racing techniques you do, so they can race for you in competitions or train new drivers on your team. In addition to single-player challenges, the game includes multiplayer modes that are playable via Xbox Live.",92,7.6
210,Madden NFL 2004,2003-08-12,"In its 14th season, Madden NFL Football isn't showing signs of slowing down. Madden NFL 2004 adds new features such as Playmaker Control and Owner Mode to it's deepen its football simulation. This year, players can make adjustments after the snap and create championship caliber plays with the easy-to-use Playmaker Control. The new Owner mode allows you build and manage your own stadium in addition to your own team. Compete against other players through EA Sports Online Tournaments. With new plays, modes, and online play, Madden NFL 2004 is the most complete, authentic installment in the series yet.",92,7.6
224,ESPN NFL 2K5,2004-07-20,"ESPN NFL 2K5 kicks off the football season with an improved ESPN presentation, a variety of player moves, and more. Now you can perform all-new moves during an entire season, while earning points to customize your crib with different items. The game also features new modes, including ESPN 25th Anniversary mode, where you can play in classic NFL situations over the past 25 years. First-Person Football mode returns with new camera switching, improved audio, passing control options, and more.",92,8.1
226,Madden NFL 2003,2002-08-12,"The game of football just got more real with Madden NFL 2003. This year's installment of the Madden NFL Football series features more depth, new animation, realistic player AI, and in-depth play modes. Hop on John Madden's Cruiser Tour Bus and travel to all NFL cities to complete skilled tasks in the all-new Mini-Camp mode. The improved graphics and presentation now show sidearm QBs, gang-tackling, stand-still receiver catches, and more than 300 realistic player faces. Madden NFL 2003 gives you more control than ever before, with faster game speed, a more finely tuned passing game, and independent audibles for defensive line, linebackers, and defensive backs.",92,7.3
235,SSX 3,2003-10-20,"Drop in and conquer the massive, living mountain rife with ego-crushing challenges and gravity-bending thrills. SSX 3 returns with more slopes and all-new hazards to overcome including lightning storms, vertical drops, serpentine slopestyle courses and avalanches. Customize your rider's clothes, abilities, and moves. Pull off three levels of awesome ""Uber tricks."" Dominate the mountain, and then test your skills online. It's a long way down, so make sure you're ready for the challenge.",92,8.3
236,SoulCalibur II,2003-08-27,"Open the next chapter in world of Soul Calibur. Soul Calibur II features seven distinctive gameplay modes including: Arcade, Versus, Time Attack, Survival, Team Battle, Practice, and the console exclusive Weapon Master. Collect up to 200 different weapons and battle characters with their own styles, strengths, and abilities. In addition to the 13 fighters, each platform has unique special fighters: Link for GameCube, Heihachi for PS2, and Spawn for Xbox. Prove yourself through soul and sword.",92,8.8
272,Madden NFL 2005,2004-08-09,"Madden NFL 2005 introduces the Hit Stick, a new feature that lets players turn a game around with a crucial tackle. Along with all-new defensive preplay controls and defensive artificial intelligence enhancements, the defense now has a diverse arsenal of weapons available. Also, the depth of Franchise mode grows with the addition of Storyline Central, a weekly radio talk show that discusses current stories regarding your team and the league. With even more Franchise mode additions, hundreds of new animations, and the new Create-a-Fan feature, Madden NFL 2005 takes the series to the next level.",91,7.2
327,Ninja Gaiden,2004-03-02,"Ninja Gaiden first debuted in the 1988 and now the young ninja returns. As Ryu Hayabusa, you seek revenge after the Vigor Empire massacres your clan. Skilled in battle actions and ninja moves, you are well prepared to hunt down the Holy Emperor and reclaim the magic sword ""Ryuken."" Ninja Gaiden features killer gameplay, stunning graphics, and new weapons such as the Dragon Sword, warhammer, shurikens, and nunchakus. Plus, there are massive levels filled with enemies and Xbox Live feature will enable future high score tournaments and downloadable content.",91,8.8
337,ESPN NFL Football,2003-09-03,"Sega's latest addition to its NFL 2K series, ESPN NFL Football delivers the most complete NFL experience. Experience a new level of gaming through First Person Football, a mode that allows you to see the game through the eyes of any player on your team. Earn and unlock trophies, mini-games, and music to show off in your Crib. Listen to commentary from ESPN's own Chris Berman and watch the game as if you're watching an ESPN broadcast. Take on your friends or play online.",91,7.8
457,Panzer Dragoon Orta,2003-01-12,"The dragon rises to power once again in Panzer Dragoon: Orta. Dragons, creatures that once ruled the skies, are now mankind's only hope against a dark empire. With humanity at war and on the brink of extinction, it's up to you and your dragon to take to the skies and assist in the rebellion. On the back of your flying friend, you'll become part of intense chases and battles with powerful enemies. In order to defeat the evil empire, you must master multiple weapons, dragon powers, and advanced attacks.",90,8.4
394,Project Gotham Racing 2,2003-11-17,"Project Gotham Racing 2 is a true test of racing skill, style, and daring that rewards you not only for how fast you drive, but also for how you drive fast. Earn Kudos and gain recognition for cornering on two wheels around the Sears Tower in Chicago; power-sliding through the ancient streets of Florence, Italy; or maneuvering along the racing line through the slick streets of Edinburgh, Scotland--all while racing some of the most exotic high-performance vehicles available. You can even challenge other gamers online, using Xbox Live, or take on your friends in a multiplayer race via System Link.",90,8.7
400,Half-Life 2,2005-11-15,"The follow-up to Half-Life continues the intense action and immersive storytelling from the original and adds more realism and responsiveness. Once again, you play the role of research scientist Gordon Freeman, who finds himself on an alien-infested Earth being picked to the bone, its resources depleted, and its populace dwindling. With your trusty crowbar and a variety of other weapons at your disposal, Freeman must rescue the world from the wrong he unleashed at Black Mesa.",90,8.4
401,NCAA Football 2003,2002-07-20,"NCAA Football 2003 delivers the tradition and spirit of college football's storied programs with intense rivalries, authentic stadium atmospheres, and realistic gameplay. You'll choose from 117 Division 1-A and 27 Division 1-AA schools across the country, or create your own, and then coach your school through a variety of game modes. In Dynasty mode, you can recruit the best athletes, redshirt your developing players, and use TV exposure to gain status as you build a dominating force in the NCAA. NCAA Football 2003 also features a variety of new moves--including play fakes, spins, and one-foot toe drag--which you must master in order to reach the championship.",90,7.3
469,MVP Baseball 2004,2004-03-09,"Step up to the plate with MVP Baseball 2004. The fundamentals of hitting, pitching, fielding, and base-running have been reproduced realistically to give you complete control over every aspect of the game. From swinging for the fences or protecting the plate when you have a two-strike count, the all-new batting model provides unprecedented command of each type of swing in every situation. With solid gameplay and many additional features such as Pitching Challenge and Dynasty Mode, MVP Baseball 2004 allows you to experience the game like never before.",90,7.8
470,Tony Hawk's Pro Skater 4,2002-10-23,"Drop into the ultimate challenge. In the next chapter in the Tony Hawk series, pros challenge you to make your mark in huge free-roaming levels, taking on 190 progressively harder goals with no time limits to hold you back. Decide when you're ready to take on your Pro Challenge and move into the pro ranks, where it's a whole new game. Build your skills, perform all-new tricks, play up to eight players online, and show that you've got what it takes to go Pro.",90,8.4
486,Madden NFL 2002,2001-10-29,"Madden NFL™ 2002 delivers unparalleled heart-felt emotion and hard-hitting NFL action. Taking you beyond broadcast, and on to the field, Madden NFL 2002 puts the NFL at your fingertips in Exhibition, Season, Playoff, Two-Minute Drill, Tournament or Franchise mode. Completely remodeled player models and facial textures put life in the helmets. From the pre-game introductions with players getting hype in front of the cameras, to one of the 31 Officially licensed members of the NFL Coaches Club displaying disgust after an unexecuted play, Madden NFL 2002 is an emotional roller coaster of dramatic gameplay filled with the passionate imagery of the NFL.",90,7.6
501,World Soccer Winning Eleven 8 International,2005-02-02,"Winning Eleven 8 once again raises the bar with in-depth gameplay, improved realism and increased control. The game now features all the teams from the Italian, Spanish and Dutch leagues under the official license. Featuring 136 club teams and 57 national teams, Winning Eleven 8 offers gamers control of up to 4,500 of the world's greatest soccer players. The game introduces a wealth of new moves and tricks including new free kick and penalty kick techniques, an innovative indirect free kick move and a new dribbling system that offers more control as gamers go one-on-one and try to pass opposing players. Also featured is the first-ever on-screen referee in the history of the series. Boasting an enhanced ref AI, the referee will run up and down the field reacting realistically and instinctively to fouls, giving advantage for minor infringements and even stepping in to calm things down when the action gets heated. Winning Eleven 8 also features improvements to the popular Master League, which now has more strategy through player development and injury, and a new 'My Best Eleven' option so fans can save their greatest teams.",90,7.7
