index,name,release_date,summary,meta_score,user_review
761,LIMBO,2011-08-02,"LIMBO, a black and white puzzle-platforming adventure, puts players in the role of a young boy traveling through an eerie and treacherous world in an attempt to discover the fate of his sister.",88,8.1
786,Tribes 2,2001-03-28,"The sequel to Sierra's multiplayer phenomenon ""Starsiege: Tribes,"" 1999's 360 degree, team-based first-person shooter, ""Tribes 2"" lets up to 64 gamers simultaneously battle online in 40th century outdoor environments.",88,8.3
787,Age of Empires II: The Conquerors Expansion,2000-08-24,"The official add-on to the best-selling, real-time strategy game ""Age Of Empires II: The Age Of Kings"" challenges veterans and novices to wage war on an epic scale with all-new civilizations, unique units and technologies, and campaigns based on infamous conquerors, such as Attila the Hun, El Cid, and Montezuma. [Microsoft]",88,9.1
938,Counter-Strike,2000-11-08,"Counter-Strike modifies the multiplayer aspects of ""Half-Life"" to bring to it a more team-oriented gameplay. Counter-Strike provides the player with an experience that a trained counter-terrorist unit or terrorist unit experiences.",88,9.2
971,Subnautica,2018-01-23,"Descend into the depths of an alien underwater world filled with resources, creatures, wonder and threats. Craft equipment and submarines to explore lush coral reefs, volcanoes, cave systems, and more - All while attempting to survive.",87,8.5
1090,NHL 2002,2001-09-17,"EA's Canadian developing team returns to the ice with better graphics, improved lighting, create-a-player features, ""Soul Calibur""-like digital NHL trading cards, and a dramatic new breakaway cam for those one-on-one, juke-the-goalie situations.",87,7.6
1123,Dead Space 2,2011-01-25,"Hero Isaac Clarke returns for another heart-pounding adventure, taking the fight to the Necromorphs in this thrilling action-horror experience. New tools to gruesomely slice and dismember the Necromorphs complement Isaac's signature Plasma Cutter, empowering him as he meets new characters, explores epic Zero-G environments, and fights against a relentless necromorph onslaught. Survival isn't the only thing on Isaac's mind in Dead Space 2 – this time, he calls the shots. [Electronic Arts]",87,8.4
1132,Diablo III: Reaper of Souls,2014-03-25,"No One Can Stop Death...The lords of hell rage within the Black Soulstone, their souls screaming for vengeance and release. Before the artifact can be sealed away forever, Malthael-Angel of Deathmanifests in the mortal realms with a deadly new purpose: to steal the Black Soulstone and bend its infernal power to his will. So begins the end of all things...",87,6.6
1144,Grand Prix 3,2000-08-24,"Created by Geoff Crammond, the genius behind the best sellers ""F1 Grand Prix"" and ""Grand Prix 2."" [Hasbro Interactive]",87,7.3
1241,Bastion,2011-08-16,Bastion is an action rpg form Supergiant Games.,86,8.5
1264,Football Manager 2013,2012-11-01,Football Manager 2013 brings 900-plus new and enhanced features to the Football Manager series.,86,6.9
1274,Astebreed,2014-05-30,Climb into the pilot's seat of an otherworldly war machine and take down a genocidal alien race bent on eradicating humanity to preserve their own civilization.,86,7.4
1303,Saints Row IV,2013-08-19,"Saints Row IV is an open world game that continues the story of the Third Street Saints by elevating their status to the highest level - the leaders of the free world. After a catastrophic alien invasion occurs where the aliens trasnport the Saints to a bizarro-Steelport simulation, you must fight to free humanity from alien grandaddy Zinyak's mental grasp by ultiziling gargantuan superpowers. Escape the simulation that's trapped the Saints crew, or die trying.",86,7.4
1388,Homeworld Remastered Collection,2015-02-25,"Assume control of your fleet and assemble an armada across more than thirty single-player missions. Choose unit types, fleet formations and flight tactics for each strategic situation.",86,8.2
1443,Pony Island,2016-01-04,"Pony Island is a suspense puzzle game in disguise. You are in limbo, trapped in a malevolent and malfunctioning arcade machine devised by the devil himself.",86,7.4
1461,Thumper,2016-10-10,Thumper is a rhythm violence game. It combines classic rhythm-action with breakneck speed and brutal physicality.,86,7.3
1516,ENDER LILIES: Quietus of the Knights,2021-06-22,"ENDER LILIES is a dark fantasy 2D Action RPG about unraveling the mysteries of a destroyed kingdom. On this sorrowful path, encounter horrific enemies against whom a moment of inattention could be fatal. Overcome the hardships of your journey and reach the truth with the fallen knights.",86,8.4
1552,The Talos Principle,2014-12-11,"In The Talos Principle, players assume the role of a sentient artificial intelligence placed within a simulation of humanity?s greatest ruins and linked together through an arcane cathedral. Players are tasked with solving a series of increasingly complex puzzles woven into a metaphysical parable about intelligence and meaning in an inevitably doomed world.",85,8.6
1579,Legend of Grimrock II,2014-10-15,"Legend of Grimrock 2 is a dungeon crawling RPG with a modern execution but an old-school heart. A gaggle of 4 prisoners have shipwrecked on the secluded Isle of Nex. The island is chock full of ancient crumbled ruins, mysterious shrines and a vast underground network of dungeons.",85,8
1635,Battlerite,2017-11-08,"BATTLERITE is an action-packed team arena brawler. Experience the unique combination of a top-down shooter with a fast-paced fighting game. Challenge friends and others in a battle of reaction, unleashing the champion within you.",85,7.3
1649,Out of the Park Baseball 13,2012-04-09,,85,7.8
1652,Wizardry 8,2001-11-14,"An epic fantasy RPG that picks up where ""Wizardry 7"" left off. The Dark Savant had taken flight with a device called the Astral Dominae, an incredibly powerful artifact containing the secret of life itself. Following him are two powerful races, the T'Rang and the Umpani, as well as your own brave party of adventurers. Everyone is headed to Dominus, a world on the cusp of the Cosmic Circle, birthplace of the Astral Dominae and home of the Cosmic Lords. Many paths will converge on Dominus, and many long-hidden secrets will be revealed. [Sirtech]",85,8.3
1696,Clive Barker's Undying,2001-02-21,"An FPS that delivers an unparalleled tale of horror. Summoned by an old friend, you are Patrick Galloway, master of the occult, armed with the dark knowledge of arcane magic and a six-shot weapon of forged metal grace. You must unravel the curse of the Covenant family ... or die trying. [Electronic Arts]",85,8.8
1720,Peggle Deluxe,2007-03-06,"Ready, aim... bounce! Clear the orange pegs from 55 fanciful levels as 10 whimsical teachers guide you toward Peggle greatness. Wield mystifying Magic Powers, rack up huge bonus points and make shots you'll smile about for weeks. Amidst all this fevered action, only one question remains: Can you become a Peggle Master? [PopCap Games]",85,7.9
1730,Sam & Max Episode 204: Chariots of the Dogs,2008-03-13,"Could it be? How could it happen? It’s virtually impossible -- Bosco, proprietor of Bosco’s Inconvenience and ultra-paranoid master of disguise -- is missing! Could it be a kidnapping? What kind of inhuman monstrosity would want Bosco around badly enough to steal him? This could be the toughest case yet for Sam & Max! [GameTap]",85,7.1
1741,Freelancer,2003-03-03,"A society taking its first timid steps into 48 sprawling galactic systems cannot hope to dam every human spring of greed and bloodlust. Make your own way, Freelancer. Ply the trade lanes for profit or raid them for plunder; slake your own thirst for vengeance on the world or take up arms to enforce the law. Take your wealth as a hired gun if you choose. No single truth rules the limitless possibility of space. [Microsoft]",85,8.9
1750,SteamWorld Dig 2,2017-09-22,"SteamWorld Dig is back! Dig deep, gain riches and unearth the terrors of the underworld in this platform mining adventure influenced by classic Metroidvania style games.",85,8.4
1761,The Walking Dead: Episode 3 - Long Road Ahead,2012-08-29,Episode 3 of a 5-part game series set in Robert Kirkman’s universe. Treachery within the group leads to a devastating series of events. Will the tough choices you made in episodes one and two come back to haunt you or prove to be worthwhile decisions?,85,8.4
1919,Dark Age of Camelot: Shrouded Isles,2002-12-02,"The first expansion pack available for Dark Age of Camelot players. It extends the story of the original game with new character classes, new races, and three new continents to explore - displayed in an all-new state-of-the-art graphics engine that make it look as advanced as any game on the market. [Mythic Entertainment]",85,7.4
1928,"Warhammer 40,000: Dawn of War II - Chaos Rising",2010-03-10,"Set in the grim, war-ravaged world of Games Workshop’s vast Warhammer 40,000 science fiction universe, Warhammer 40,000: Dawn of War II – Chaos Rising transports players into the midst of an intergalactic war between ancient enemies. Warhammer 40,000: Dawn of War II – Chaos Rising introduces the Chaos Space Marines as a new playable army, continues the single player campaign from the original Dawn of War II, delivers all new wargear and raises the level cap from 20 to 30. Relic Entertainment will also deliver new multiplayer maps and new units for the Orks, Eldar, Tyranids and Space Marines. Veterans of the Dawn of War II single player campaign can use their existing squads’ accumulated wargear, abilities and experience to battle the traitorous Chaos Space Marines of the Black Legion throughout 20 new missions. Newcomers to Dawn of War II will begin the single player campaign with a squad of Space Marines fully equipped to take on the malevolent forces of Chaos. Powerful Chaos tainted wargear can be equipped and used against your enemy, but doing so could lead to dreadful consequences. Will you risk corruption for power? [THQ]",84,8.6
2008,Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes,2014-12-08,Goblins vs Gnomes delivers 143 newly added minions and spells.,84,6.1
2090,Hearthstone: Heroes of Warcraft - The Grand Tournament,2015-08-24,"132 new cards add a cavalry of noble knights, powerful steeds, potent spells, and more to your collection. A new keyword, Inspire, rallies minions to perform great acts of courage as they fight in your honor for a hard-earned victory.",84,4.1
2154,Hitman - Episode 2: Sapienza,2016-04-26,"The 2nd installment of HITMAN finds Agent 47 traveling to the beautiful, sun-drenched coastal town of Sapienza, Italy. This episode adds a new story mission, new challenges, new weapons and gear, the Italian suit and of course new targets, opportunities and disguises.",84,6.1
2229,The Darkside Detective: A Fumble in the Dark,2021-04-15,"Delouse your room with sage and pack up your travel-sized ouija board, it’s time to re-enter Twin Lakes - America’s 34th most haunted city. Join Detective McQueen as he puzzles his way through 6 chilling cases, risking life and pixelated limb to solve the macabre mysteries that plague the poor town.",84,7.7
2310,Poseidon,2001-06-25,"With 45 missions spread out across six campaigns, Poseidon features new units to command during war, new monsters, new raw materials to trade (black marble & orichalc), and hippodromes providing much needed city-wide happiness and cash.",84,7.6
2326,Shatter (2009),2010-03-15,Shatter is a retro-inspired brick-breaking game that merges familiar action with unique twists and a modern crafted production approach. [Steam],84,7.3
2331,Darwinia,2005-07-14,"Combining fast paced action with strategic battle planning, the game features a novel and intuitive control mechanism, a graphical style ripped from 80's retro classics, and a story concerning a tribe of video game sprites trapped in a modern 3d game world. [Introversion]",84,7.7
2339,Yoku's Island Express,2018-05-29,"Yoku’s Island Express is an open world/metroidvania-style pinball adventure, Seamlessly blending platform navigation with pinball mechanics across a large open world.",84,7.9
2340,Dark Souls Remastered,2018-05-23,"Embark upon an epic dark fantasy in a universe stricken by decline and the Curse. Explore its intricate world design - full of hidden passages, dungeons and secrets - and uncover its deeply rooted lore.",84,7.5
2343,Ultimate General: Gettysburg,2014-10-16,"Ultimate General: Gettysburg is a Tactical Battle Simulator that allows you to lead thousands of soldiers in the famous Battle of Gettysburg as commander of either the Union or Confederate army. The game features the most accurately created map, detailed order of battle, complex morale, and innovative control mechanics.",84,7.8
2413,Halo: Combat Evolved,2003-09-30,"In a desperate attempt to keep a conquering alien race called the Covenant from finding Earth, you--a cybernteically enhanced soldier representing the peak of human military evolution--and a ragtag group of Marines flee to a distant uncharted system where you unexpectedly stumble across Halo, an enormous alien artifact in orbit between a gas giant and its moon. Your objective: Uncover Halo's horrible secret, and destroy mankind's nemesis - the Covenant. [Microsoft]",83,7.7
2458,Orcs Must Die!,2011-10-11,"With a wide variety of traps and weapons to choose from, Orcs Must Die! dares players to find the best ways to hack, launch, flatten, gibletize, and incinerate an endless army of filthy orcs and their vile allies. Orcs Must Die! features a vibrant look, addictive gameplay, and a blatant disregard for the welfare of orcs.",83,8
2462,Life is Strange,2015-10-20,"Life is Strange is a hand drawn work of art and every action enacts a butterfly effect - but with the power to rewind time, what would you change? And would it turn out to be a change for the better or worse?",83,8.6
2480,Deus Ex: Mankind Divided,2016-08-23,"The action of Deus Ex: Mankind Divided takes place in 2029, a couple of years after the events of Human Revolution and the infamous ‘Aug Incident’ in Panchaea that resulted in the deaths of millions at the hands of those who had installed augmentations. This event has caused a massive divide between those who have augmentations and those who don't. Amidst this emotional turmoil are various factions aiming to manipulate the public by twisting public opinion of augmentation to advance their own agenda and hide the truth of what really occurred.",83,6.9
2481,Bleed 2,2017-02-08,"Bleed 2 is a relentless arcade action game featuring air-dodging, bullet-reflecting, and tons of bosses.",83,7.1
2491,Devil Daggers,2016-02-18,"Devil Daggers is a fast-paced shooter that places you in an abyssal arena to face endless legions of demons. Armed with versatile magic daggers and a fluid movment system, fight to survive as long as you can.",83,7.3
2499,The Blackwell Epiphany,2014-04-24,"A dead man’s soul cries out against the force of a ferocious blizzard. He cries for help. He cries for answers. Then he screams as he is torn apart like damp tissue paper. This wasn’t the first time, and it won’t be the last. The police are powerless to stop it, so the duty falls to the only ones who can. What force could be so powerful – and so malevolent – that it would destroy the very core of a life in order to get what it wants? Rosa Blackwell and Joey Mallone mean to find out, even if it means risking themselves in the process.",83,7.7
2511,The Forest,2018-04-30,"As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive in this terrifying first person survival horror simulator.",83,7.3
2525,FIFA Soccer 11,2010-09-28,EA returns to the field with another installment in its long-running soccer series.,83,7.6
2539,Icewind Dale II,2002-08-26,"The worst fear of the civilized realms has come true. The Goblinoids have united into an army of outcasts and misfits and they want to call the Ten Towns their own. Massive swarms of Orcs and Worg-mounted Goblins are attempting to overrun the town of Targos, and that's just the beginning! A call has gone out to all those willing to face insurmountable odds in defense of the Ten Towns. Will you heed the call to arms and face the greatest threat to the Spine of the World? [Interplay]",83,8.3
2567,Card Hunter (2013),2013-09-12,Card Hunter is is an innovative new take on strategy gaming that lets its developers flex their turn-based gaming muscles in a way that they never could have as part of a bigger outfit.,83,7.7
2606,Trials of Fire,2021-04-09,"Trials of Fire is a single player, turn-based strategy game set in a post-cataclysmic fantasy realm.",83,6.9
2619,Starseed Pilgrim,2013-04-16,"You are a gardener, tending to empty noise and empty space to fill them both with colour. You are a refugee, building your own world away from the spreading darkness. You are an explorer, discovering new places, new rules, and new fascinations. The universe is bigger than you know.",83,6.2
2639,Yakuza: Like a Dragon,2020-11-10,"RISE LIKE A DRAGON. Become Ichiban Kasuga, a low-ranking yakuza grunt left on the brink of death by the man he trusted most. Take up your legendary bat and get ready to crack some underworld skulls in dynamic RPG combat set against the backdrop of modern-day Japan.",83,7.9
2691,World of Warcraft: Shadowlands,2020-11-23,"Brave The Beyond The veil between life and death is no more. With a single act of destruction, Sylvanas Windrunner has ripped open the way to the afterlife. Azeroth's staunchest defenders have been dragged into all-consuming darkness. An ancient force of death threatens to break its bonds and unravel reality. Hidden realms of wonder and horror await any who would pass to the other side. The Shadowlands is home to an entire realm of the departed; it is a world between worlds whose delicate balance preserves life and death itself. As one of Azeroth's greatest champions, you have been granted the power to cross over in body and soul. Now you must investigate a conspiracy to unmake the cosmos, and help Warcraft legends journey back... or fulfill their ultimate destiny. New World The Shadowlands What lies beyond the world you know? The Shadowlands, resting place for every mortal soulvirtuous or vilethat has ever lived. Journey through planes of torment and imprisonment to those of rebirth and eternal reward. New Player Hub Oribos, The Undying City Oribos is the arrival point for all souls who enter the Shadowlands. At this crossroads, the dead are judged by the impassive Arbiter before being sent to their final destinations, and Oribos' denizens swap gossip and animasoulstuff that serves as both power and currency. New Feature Covenants Align yourself with one of four Covenantsmysterious sects, each with their own ambition for the Shadowlandsto restore balance to the hereafter. You'll gain access to your Covenant's Sanctum, where you'll accept unique quests, undertake a sprawling covenant campaign, and call upon your allies to embark on important missions. You'll also earn unique abilities based on your Covenant and class, acquire a unique mount and visual appearance, and forge bonds with powerful souls, drawing on their essence to further customize your skills. New Feature - Infinite Dungeon Torghast, Tower of the Damned Once, the Jailer kept only the most dangerous souls in the cosmos confined in this eternal prison. Now, some of Azeroth's greatest heroes are trapped here, and you'll need to rescue them from the Jailer's tower before he expends their very souls. Torghast is an endlessly replayable, ever-changing dungeon that you can challenge alone or in a group. Your runs will differ each time, but you'll need to explore cautiously. Death comes at a terrible cost. Defeat enough of Torghast's unpredictable challenges, and you'll be rewarded with unique abilities and items to ensure your present survival or bolster your next run. The further you progress, the greater your likelihood of retrieving materials to craft the legendary weapons and armor that will help you restore balance to the Shadowlands. Other secrets lie within the tower but they're yet to be revealed. Game Updates Leveled-Up Leveling World of Warcraft: Shadowlands will smooth out the leveling experience and better prepare new adventurers for what's to come. Players will level up to 50 before heading to the Shadowlands (new level cap: 60). We've adjusted the experience curve to make it faster than ever to prepare for the newest challenges, and each level along the way will provide more meaningful increases in progress and power. All expansion zones are getting more flexible, too; they'll be able* to scale to you and your friends while you level to 50, so it's easy to try a zone you've never played. *You can still outlevel dungeons and crush them for transmogs or fulfillment.",83,4.1
2721,The Legend of Heroes: Trails in the Sky the 3rd,2017-05-03,"Half a year after Trails in the Sky SC, Father Kevin Graham takes on a routine mission on behalf of the Septian Church. He and his partner are then plunged into a realm that follows an unnaturally strict set of rules and is as intent to open old wounds as it is to keep them behind closed doors.",83,8.2
2798,Duskers,2016-05-18,Pilot drones into derelict spaceships to find the means to survive and piece together how the universe became a giant graveyard.,83,6.4
2802,Door Kickers,2014-10-20,Door Kickers is a realtime strategy game that puts you in charge of a SWAT team and lets you command them during a tactical intervention.,83,7.8
2843,"Invisible, Inc.",2015-05-12,"Invisible, Inc. is a mercenary espionage agency operating in the latter years of the 21st century. Infiltrate procedurally generated corporate facilities in tense, turn-based missions where every move could be your last. Find profit in chaos as you guide your team around the world in search of lucrative contracts.",82,7.9
2855,Red Faction: Guerrilla,2009-09-15,"Red Faction: Guerrilla is a 3rd person, open-world action shooter set on Mars, 50 years after the events of the original Red Faction. Players assume the role of an insurgent fighter with the newly re-established Red Faction movement as they battle for liberation from the oppressive Earth Defense Force. Throughout their fight for freedom, players carve their own path, wreaking havoc across the vast, open-world environment of Mars, from the desolate mining outpost of Parker to the gleaming EDF capital city of Eos. Utilizing improvised weapons, explosives and re-purposed mining equipment and vehicles, Red Faction: Guerrilla allows players to tear through fully destructible environments in an unforgiving Martian landscape swarming with EDF forces, Red Faction resistance fighters, and the downtrodden settlers caught in the cross-fire. Red Faction: Guerrilla also features a robust multiplayer component, including several modes focused on destruction-based gameplay. [THQ]",82,7.6
2888,Hitman 2,2018-11-13,"Travel the globe and track your targets across exotic sandbox locations in Hitman 2. From sun-drenched streets to dark and dangerous rainforests, nowhere is safe from the world's most deadly assassin, Agent 47. Prepare to experience the ultimate spy thriller story -- your mission is to eliminate the elusive Shadow Client and unravel his militia, but upon learning your target's true identity and the truth about 47's past, nothing will ever be the same.",82,7.5
2981,Asheron's Call 2: Fallen Kings,2002-11-20,"Are you ready for the next generation of multiplayer role-playing games? Asheron's Call 2: Fallen Kings combines state of the art 3-D graphics , innovative combat and game-play and a dynamic monthly update system that immerses players in a lush, living world filled with danger and challenges. AC2 takes place in a fantasy world that has been devastated by a great disaster. You and your fellow players must venture forth and shape the course of this ever-evolving world. [Microsoft]",82,7.2
3028,Hacknet,2015-08-12,"Hacknet is a terminal-driven hacking game with competitive multiplayer, a fully internally-consistent network simulation and a realistic interface. It follows the story of recently deceased hacker ""Bit"", whose death may not be the 'accident' the media reports. You stand in for no one, as most games have you do - play for yourself, make your own decisions, and see the world react - if you're leaving a trace that is. Hacknet has no protagonist, other than the person using it. Don't be reckless though - it's more real than you think.",82,7.9
3093,Pyre,2017-07-25,"Pyre is a party-based RPG in which you lead a band of exiles to freedom through an ancient competition spread across a vast, mystical purgatory.",82,8
3107,Tom Clancy's Ghost Recon: Island Thunder,2002-09-25,"Cuba, 2009: Castro is dead, and the first free Cuban elections in decades are thrown into turmoil by a drug-funded warlord. The Ghosts, an elite team of U.S. Army Green Berets, are sent to Cuba as part of a UN peacekeeping force to destroy the rebel forces and their mercenary leaders and secure the elections for a free Cuba. [Ubi Soft]",82,6.7
3264,Flight Simulator X: Acceleration,2007-10-23,"The Flight Simulator X Acceleration Expansion Pack delivers an all new thrilling multiplayer race mode, new action-packed missions, and even more new content! Challenge friends in the new racing mode, or test your flight skills in the 20 new missions like being a NASA test pilot, performing search and rescue on an ocean liner, or navigating a whiteout blizzard in the backcountry. Also included are six new scenery maps including the famed Red Bull Air Race courses, and three new planes such as the F/A-18A Hornet, EH-101 Helicopter and P-51D Mustang. [Microsoft]",82,7.2
3270,Children of Morta,2019-09-03,"Children of Morta is a narrative-based roguelike hack’n slash game for PC, Mac and Linux which will involve you in the adventures of a family.",82,8.3
3310,Warhammer: Vermintide 2,2018-03-08,The sequel to the critically acclaimed Vermintide is a visually stunning and groundbreaking melee action game pushing the boundaries of the first person co-op genre. Join the fight now!,82,7.5
3337,Celtic Kings: Rage of War,2002-08-21,"Both RTS and Role-Playing gamers will enjoy the experience of becoming the young Warrior Larax, who after losing his beloved one, has given himself to the goddess of war, Kathubodua. In strategic mode, you play against computer opponents or other players on the Internet exercising your strategic and tactical skills to achieve objective victory. You train and command many units, hire and develop heroes, acquire powerful artefacts and conquer strongholds and villages. Launch large-scale military campaigns against your foes to bring them to their knees. The game-play in this mode is similar to the traditional RTS gameplay. In adventure mode, you control a party of heroes and explore the world as the struggle between Caesar and the Gaul chieftain evolves. Which side you will support? Will you betray your allies of yesterday? Will you follow the mysterious druids as they request your assistance? Command strongholds and large armies; take risky missions behind the enemy lines. Find powerful artefacts to support you. [Strategy First]",82,7.7
3350,Lethal League,2014-08-27,"Lethal League is a competitive projectile fighting game where the goal is to launch a ball into the face of your opponent. Lethal League first gained notoriety when it was featured as the grand final ‘Mystery Game’ on UFGT9. It quickly became clear that the extreme nature of the game, mixed with the stylized street visuals and chip-hop music hit a sweet spot with the crowd.",82,7.7
3479,Supreme Commander: Forged Alliance,2007-11-06,"Supreme Commander: Forged Alliance is the next chapter in the critically acclaimed Supreme Commander franchise. The game continues the epic story following the Infinite War, featuring an all-new single-player campaign, a new faction and a myriad of innovative multiplayer features. More than one hundred new units will give players access to cutting-edge strategic options, including fully realized navies, orbital weaponry and advanced counter intelligence technologies. [THQ]",81,8.9
3549,Frog Detective 2: The Case of the Invisible Wizard,2019-12-09,"You're a detective, and a frog, and it's time to solve a mystery. Also there's a wizard.",81,8.2
3562,MORDHAU,2019-04-29,"MORDHAU is a multiplayer medieval slasher. Create your mercenary and fight in brutal battles where you will experience fast paced combat, castle sieges, cavalry charges, and more.",81,7.8
3575,SWAT 3: Elite Edition,2000-10-06,"This enhanced version of SWAT 3 includes multiplayer support, new weapons, new levels, and more.",81,8
3591,The Pedestrian,2020-01-29,"I can see the signs in my sleep now, always guiding me closer. Will this really work? Have we almost achieved the impossible?",81,7.6
3600,Suzerain,2020-12-04,"As President Rayne, lead Sordland into ruin or repair during your first term in this text-based role-playing game. Navigate a political drama driven by conversations with your cabinet members and other significant figures. Beware or embrace corruption; shirk or uphold ideals. How will you lead?",81,7.9
3638,NASCAR Heat,2000-09-27,"NASCAR Heat offers a brutally honest driving experience, but with simplistic damage modeling.",81,7.7
3647,Finding Paradise,2017-12-14,A story-driven experience about two doctors traversing through a dying man's memories to artificially fulfill his last wish.,81,8.5
3648,Kingdoms of Amalur: Reckoning,2012-02-07,"Immerse yourself in an all-new massive universe from the minds of bestselling author R.A. Salvatore, Spawn creator Todd McFarlane, and Elder Scrolls IV: Oblivion lead designer Ken Rolston. Choose your path and battle through a sprawling world featuring intense, responsive, and customizable RPG combat.",81,6.7
3661,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,2016-12-20,"When family is all you have left…how far will you go to protect it? After society was ripped apart by undead hands, pockets of civilization emerge from the chaos. But at what cost? Can the living be trusted on this new frontier? As Javier, a young man determined to find the family taken from him, you meet a young girl who has experienced her own unimaginable loss. Her name is Clementine, and your fates are bound together in a story where every choice you make could be your last.",81,7.1
3677,Overboard!,2021-06-02,GET AWAY WITH MURDER. Highly replayable detective game where you're the one whodunnit. From the creators of 80 Days and Heaven's Vault.,81,
3686,Reigns: Her Majesty,2017-12-06,Reigns: Her Majesty is the revolutionary follow-up to the smash swipe ‘em up hit Reigns.,81,7.4
3695,Waveform,2012-03-20,"Navigate the beauty and hazards of the solar system while riding on a wave of light in this innovative arcade-action game. On your journey to restore light to a dying galaxy being consumed by a Singularity, you'll travel from Pluto to the Sun and interact with a wide variety of strange objects, and mind-bending situations that will affect the path of your wave, and the world around you, in interesting ways.",81,7.2
3731,Borderlands 3,2019-09-13,"At the hard edge of the galaxy lies a group of planets ruthlessly exploited by militarized corporations. Brimming with loot and violence, this is your home – the Borderlands. Answering the call of the Siren champion Lilith, four Vault Hunters charge head-first into a spray of bullets, blood, and bandits to recover a map to ancient Vaults and prevent a universe-destroying power from falling into the wrong hands. The rest is history. Fearless renegade mercenaries on the wildest interplanetary treasure hunt of all time. FL4K is a wandering robotic tracker whose cold steel heart warms only for their pet beasts. Amara beats bad guys into pancakes with her psychic fists. Moze’s best friend is a 10-ton walking killing machine. And Zane, the semi-retired corporate hitman... well, he’s Zane. Hunting Alone? No problem! Shoot and loot your way through the Borderlands, discovering the region’s untold stories and piling high your increasingly deadly cache of goodies and weapons. [2K Games]",81,5.3
3760,Ni no Kuni II: Revenant Kingdom,2018-03-23,Re-enter the animated world of Ni no Kuni in the sequel to the role-playing masterpiece developed by LEVEL-5. Explore a beautifully crafted world and experience the gripping story in an all-new RPG adventure. LEVEL-5 reunites with Yoshiyuki Momose on character design and Music created by Joe Hisaishi in the production of the next Ni no Kuni tale.,81,7
