index,name,release_date,summary,meta_score,user_review
16242,Call of Duty: Modern Warfare 3 - Defiance,2011-11-08,A sequel to the $1 billion-grossing shooter Modern Warfare 2 is in development at Infinity Ward.,57,1.2
16312,Chronicles of Mystery: Curse of the Ancient Temple,2009-11-02,"Sylvie, a young archaeologist, is about to begin the greatest adventure of her life. Having received an invitation to France from her uncle, a reknowned historian, she arrives there only to discover he went missing. Apparently, it is connected to the recent discovery of a mysterious underground chapel from the times of the Crusades, but how? And who tries to stop Sylvie from unveiling the truth? Save your uncle and be the first to discover the long forgotten secrets of the famed Knights Hospitaller order! Chronicles of Mystery is a game created especially for NDS, combining features of classic point and click adventure, logic games and hidden object games. [City Interactive]",57,
16468,Toren,2015-05-12,"Experience the mysterious world of Toren, the first adventure game from Brazilian indie developer Swordtales. You are Moonchild, destined to climb the tower (known as Toren) on a hauntingly solitary journey to find your purpose.",56,5.3
16548,Transformers Prime: The Game,2012-11-18,"An action-packed adventure to save the Earth from the evil Megatron and his new secret weapon. Designed for the special interactivity of Wii U, the game invites fans to tilt their Wii U GamePad to steer BUMBLEBEE through a collapsing canyon, upgrade OPTIMUS PRIME’s combat abilities through their gamepad touchscreens, and more.",56,5.1
16670,Fist of the North Star: Ken's Rage 2,2013-02-05,"The collaboration between the popular action manga Fist of the North Star and the Warriors series returns, promising a stronger punch and more exploding action than before. Fist of the North Star: Ken's Rage 2 follows the storyline of the entire manga and offers players a variety of modes and new features.",55,7.1
16864,No Time to Explain,2011-08-15,No Time To Explain is an action platformer by indie developer tiny Build GAMES.,54,6
16895,Star Wars: Battle for Naboo,2001-03-11,"Prepare to clash with Trade Federation battle droids, droid starfighters, battle tanks, and other enemies while progressing through 15 immersive levels of this original story line. Released to critical acclaim on the Nintendo 64, Battle For Naboo for PC features enhanced game resolution, textures, and a new interface. [LucasArts]",54,6.7
17829,Syberia 3,2017-04-25,"Join Kate Walker, a heroine beyond compare, in the unique world of Syberia. Dive into the story, puzzles, and mysteries of this fabulous adventure, conceived and drawn by Benoit Sokal, with music by Inon Zur. [Playstation.com]",48,5.9
17886,The Scorpion King: Rise of the Akkadian,2002-09-10,"An action/adventure game that brings you to the time before the events of The Scorpion King film. In this exciting new story, the hero, Mathayus undergoes new journeys to exotic locations and experiences dangerous quests. The player gets to live it all as Mathayus. [Universal Interactive]",47,7.3
18616,Jackass the Game,2008-01-08,Jackass the game DS brings the zany stunts and irrreverant humor of of MTV’s jackass to the Nintendo DS platform. Explore an open ended interactive environment as you meet the jackass gang and prove yourself through dozens of insane challenges and stunts. [Red Mile Entertainment],35,7.3
122,Grand Theft Auto: Chinatown Wars,2009-03-17,"Grand Theft Auto: Chinatown Wars is an entirely original entry into the critically acclaimed Grand Theft Auto series, and brings a new level of interactivity to its sprawling open environments. With the use of the DS touch screen, players navigate their way through the streets as they uncover the truth behind an epic tale of crime and corruption within the Triad crime syndicate, delivering the unprecedented amount of depth that has become a true trademark of the franchise.",93,8.3
182,Flipnote Studio,2009-08-12,"[DSiWare] Let your inner artist loose with Flipnote Studio, an easy to use and surprisingly powerful animation application. Create Flipnotes by using the stylus to write letters and draw pictures, capture sounds using the microphone, and even insert photos captured with the Nintendo DSi Camera. Save a Flipnote with multiple pages that run successively and you've just made an animated Flipnote that works like a flip book! And if you feel like sharing your masterpiece, send it to your Flipnote friends or, if you are a registered Hatena.com user, release it via Flipnote Hatena, an online service run by Japanese Web-service provider Hatena. With such a large set of tools available, you’ll quickly find that there are many ways to enjoy Flipnote Studio. [Nintendo]",93,7.5
253,Chrono Trigger,2008-11-25,"[Metacritic's 2008 DS Game of the Year] When a newly developed teleportation device malfunctions at the Millennial Fair, young Crono must travel through time to rescue his unfortunate companion from an intricate web of past and present perils. The swashbuckling adventure that ensues soon unveils an evil force set to destroy the world, triggering Crono's race against time to change the course of history and bring about a brighter future. Features an engaging and unparalleled storyline, leading to the discovery of multiple epic conclusions to a journey that transcends time. An inspiring musical score created by Yasunori Mitsuda. Intriguing battle system made possible by the unique combination of the Active Time Battle system and Tech skills. Famed character designer Akira Toriyama lends his signature art style to create the vibrant world that has captivated gamers around the world. Taking advantage of the Nintendo DS hardware, CHRONO TRIGGER makes its way onto the portable platform with all-new dual screen presentation and Touch-Screen functionality. A brand new dungeon and a Wireless Play mode adds exciting new dimensions to this timeless classic. [Square Enix]",92,9.1
388,Mario Kart DS,2005-11-14,"Race and battle with up to eight karts at once, regardless of whether or not everyone has a Game Card. The all–star cast includes Mario, Luigi, Peach, Yoshi, Donkey Kong, Wario, Bowser, and Toad. With courses drawn from every Mario Kart game - Super Mario Kart, Mario Kart 64, Mario Kart: Super Circuit, Mario Kart: Double Dash - players may tour many of their favorites as well as all-new tracks and battle arenas. The game has a new dimension of fun, since players can battle others around the world by connecting to Nintendo's new wireless gaming service, Nintendo Wi-Fi Connection, via Wi-Fi. With over 30 courses and all the crazy items and frantic speed players would expect, this game is a Mario Kart fan's dream. [Nintendo]",91,8.7
417,Mario & Luigi: Bowser's Inside Story,2009-09-14,"In his evil plot to take over the Mushroom Kingdom, Fawful tricks Bowser into eating a magic mushroom. The mushroom causes Bowser to begin inhaling everything around him, including Mario, Luigi and Princess Peach! Do the Mario Bros. have the guts to rescue Peach and escape? Players are in control of two separate storylines. One features Bowser and his efforts to stop an arch-villain from taking over his castle. Meanwhile, inside Bowser, the microbe-sized Mario & Luigi must muscle their way through challenges and keep their nerve if they want to find a way out. They take action to control Bowser from the inside - but without his knowledge. Players can switch between storylines at will. What happens inside Bowser affects what he’s doing on the outside. Sometimes Mario & Luigi must solve puzzles and challenges behind the scenes to help Bowser overcome various obstacles and advance the plot. Players must make well-timed button presses to enhance their performance during battles and challenges. In some battles, Bowser grows so large that players must turn their Nintendo DS or Nintendo DSi system sideways, blow into the microphone or tap on the touch screen with the stylus to keep up with the action. The game features the same hilarious dialogue that has been the hallmark of the Mario & Luigi series. [Nintendo]",90,8.8
434,The Legend of Zelda: Phantom Hourglass,2007-10-01,"[Metacritic's 2007 DS Game of the Year] Many months have passed since the events of The Legend of Zelda: The Wind Waker, and Link, Tetra and Tetra’s band of pirates have set sail in search of new lands. They come across a patch of ocean covered in a dense fog, in which they discover an abandoned ship. Tetra falls into danger when she explores the ship alone, and Link falls into the ocean when he attempts to rescue her. When he washes up unconscious on the shores of a mysterious island, he is awakened by the sound of a fairy’s voice. With the aid of this fairy, he sets off to find Tetra – and his way back to the seas he once knew. The stylus makes controlling Link easier than ever. Tap on the screen to make Link move, or sweep the stylus around him to swing the sword. Players can even draw a path for his boomerang and send it flying into hard-to-reach targets. Players can stash the map on the top screen for quick reference or drop it to the touch screen to make notes, study enemies, or chart a path for their boat to follow while they man the cannons. Compete with a friend over a local wireless connection: Guide Link through special dungeons to capture the Triforce or command the forces that oppose him. [Nintendo]",90,8
439,Advance Wars: Dual Strike,2005-08-22,"Players lead their new Commanding Officers to fend off the Black Hole Army’s latest invasion. With massive battles that sweep across both of the DS screens, Advance Wars: Dual Strike will change the face of war forever. Use the top screen for quick-reference battle intel, or take control in battles that rage across both screens. Command a fleet of fighters high in the skies while troops clash with the enemy on the ground far below. New COs, new Tag-Team battles: Choose from new Commanding Officers, and combine their powers for incredible attacks that can turn the tide of battles. Real-time Combat mode: For a battle with a twist, players lead soldiers into a fast-paced, action-oriented battle against a storm of enemies. Easy-to-use map editor: Just grab a stylus and draw maps right on the touch screen, then send the maps to friends wirelessly. [Nintendo]",90,8.8
649,Castlevania: Dawn of Sorrow,2005-10-04,"The year is 2036, one year after the events of ""Castlevania: Aria of Sorrow."" Soma Cruz finds himself at the center of a mysterious cult's plan to resurrect their evil lord and master Dracula. In order to save himself and protect the lives of those he loves, Soma must infiltrate the enemy's home base, a towering replica of Dracula's castle that is teaming with monstrous creatures. Defeat foes with the ""Magic Seal"" system using the touch screen. Exchange souls with other players via the DS wireless connection. Features an incredible musical score, next-gen graphics & stunning special effects. [Konami]",89,8.5
702,New Super Mario Bros.,2006-05-15,"The first new 2D Mario platformer since Super Mario World has arrived. Boasting ""incredible"" 3D graphics to accompany classic 2D gameplay, this fast-paced adventure will have Mario fans cheering as they make their way over fields, under water, through castles and into the air. New and familiar enemies are everywhere, not to mention ""mind-blowing"" challenges made possible by the dual screens of the Nintendo DS. Not only that, but players can link wirelessly with a friend to play as both Mario and Luigi in multiplayer mode. [Nintendo]",89,8.5
794,Meteos,2005-06-28,"""Rez"" creator Tetsuya Mizuguchi brings us Meteos - a curious blend of block-dropping puzzle action with other gameplay elements with the goal to launch all of one's blocks into orbit.",88,7.4
827,The World Ends with You,2008-04-22,"The story begins as our hero, Neku, wakes up amidst the hustle and bustle of Shibuya, Tokyo. Confused and disoriented, he receives a message on his phone warning him that he will cease to exist unless he completes a certain mission. With his life seemingly on the line, Neku plunges into the back streets of the urban labyrinth... Experience the urban grit and neon of the coolest district in Tokyo with a distinctive, high quality style of in-game artwork. Meet an achingly hip cast of characters each with an interesting personality and stylish sense in fashion, music and culture. Highly innovative and intuitive combat system that makes full use of the Nintendo DS Touch Screen, Dual Screens and Microphone. Use psychic powers to read the thoughts of the population, put words into people's minds, and move objects to help you progress in your adventure. Immerse yourself in an amazing audio soundtrack featuring a diverse fusion of bleeding-edge hip-hop, rock, and techno. A tale of friendship, hope and overcoming your challenges, creatively told with a modern edge. Shop till you drop: Keep abreast of the latest Trends to stay one step ahead of the fashion scene and your enemies. Trade items with friends using Nintendo Wi-Fi Connection too. Action-packed minigame fun that can be enjoyed by up to four players via DS Wireless Play. Engage the Chance Encounter mode via DS Wireless Play to share data with fellow game users you bump into in the real world. [Square Enix]",88,8.7
1002,Pokemon White Version,2011-03-06,"Pokémon Black Version and Pokémon White Version feature new Pokémon that players can catch, train and battle as they progress through the game, and some Pokémon can only be caught in one version of the game. For example, the Legendary Pokémon Reshiram can only be caught in Pokémon Black Version, while the Legendary Pokémon Zekrom can only be caught in Pokémon White Version. Additionally, the two games feature different areas for the first time in the series, with the game world of Pokémon Black Version featuring a unique metropolitan area called Black City, and a lush, green area named White Forest only found in Pokémon White Version. Pokémon Black Version and Pokémon White Version also mark the first time in a Pokémon video game that the seasons will change in the game world. Certain Pokémon appear more frequently during different seasons, and players can only access some areas during a specific season.",87,7.7
1003,Dragon Quest IX: Sentinels of the Starry Skies,2010-07-11,"Developed by Level 5 (the developers of ""Dragon Quest VIII,"" ""Dark Cloud"" and ""Rogue Galaxy"") Dragon Quest IX unites the key components that made the previous Dragon Quest titles such as success. Horii and Sugiyama are on board to provide their talents as DQIX takes the series in a decidedly different direction. For the first time, the DQ franchise has an action-oriented title where battles take place on the field (much like ""Crystal Chronicles""). To cap off the presentation, SQEX announced that the game supports four-player multiplayer. [Famitsu/Square Enix]",87,8.6
1057,Pokemon SoulSilver Version,2010-03-14,"Return to the beloved Johto region first introduced in the Pokémon Gold and Silver Version games for the portable Game Boy system. Several new enhancements for the series, such as updated graphics and touch screen features, enrich these timeless adventures, and the new Pokéwalker accessory allows players to take their favorite Pokémon with them wherever they go. Both games feature detailed graphics that spotlight the unique environments and hundreds of Pokémon that players can encounter and catch. Players can even see and interact with their favorite Pokémon outside of battle, selecting one from their team to follow behind them as they travel through the Johto region. [Nintendo]",87,9.2
1077,Elite Beat Agents,2006-11-06,"In a jam? Well, all these guys DO is jam! Prepare to rock as these beat masters use their groovy moves to save the day. As the music plays, players tap the screen, trace rhythmic patterns and keep the beat as the story unfolds on the top screen. Every scene is accompanied by rump-shaking tunes, but players have to keep the Elite Beat Agents grooving. The worse players do, the worse the story might end up. Whether they’re helping a lost dog find its way home or helping a babysitter charm a hunky football player, no crisis is too weird. The public knows of government agencies like the FBI and CIA, but little is known of this super-secret agency. Code-named Elite Beat Agents, these men in black are heroes' heroes and the coolest group of guys this world has ever known. Of course, according to official records, they do not exist. Their leader, an ex-CIA agent named Commander Kahn, scans the world for cries of help. When he finds one, he dispatches the agents, who assist their targets by performing a song and dance. The hypnotic nature of their rocking revives the targets with ""Groovy"" energy that boosts their willpower and helps them overcome their obstacles. Every stage is presented in a storyline fashion. All stages share similar basic elements and game flow: The player gets introduced to the target’s problem in a comical intro. Commander Kahn dispatches the agents to the scene. The agents arrive in a special ""Beat Transport"" that is tailor-made for the situation. The song starts as the agents and player meet the target. By tapping and tracing patterns that appear on-screen, players play along with the song’s rhythm. The animated story changes depending on how well the player performs. After each section, the player gets judged. Depending on the Elite-o-meter's judgment, the story will go well or poorly. If the player makes it though the whole song, he or she will be judged on the whole thing and get one of three endings. [Nintendo]",87,8.5
1121,The Legend of Zelda: Spirit Tracks,2009-12-07,"The Legend of Zelda: Spirit Tracks sets hero Link on a daring new adventure. The game provides players with a new story, more puzzles and even a new mode of transportation. In this game, Link voyages by train, which offers up new possibilities for problem-solving. The game has the same look and feel established in Phantom Hourglass. Link has a valuable new companion. While navigating dungeons, he's accompanied by a Phantom, a hulking suit of armor that responds to his commands. Players can tap the Phantom to take command of him, then draw a line on the touch screen to direct him where to go. The stout Phantom can walk through fire or lava, be used as a platform to carry Link above dangers, or even run interference to block Link from harm. When Link conducts the train, players enjoy a satisfying combination of action and real-time puzzle solving as they determine which track to take and how to best manipulate their speed. When on the train, Link must plot the best route to the end of the line around ever-moving obstacles. While en route, Link might need to fire an onboard cannon at enemies who attack the train or sound the whistle to scare animals off the tracks. Link uses a variety of new items and weapons, including the Whirlwind, which players activate by blowing into the microphone of the Nintendo DS system. As with The Legend of Zelda: Phantom Hourglass, players can draw notes on the in-game maps using the stylus on the touch screen. [Nintendo]",87,7.9
1127,Pokemon HeartGold Version,2010-03-14,"Return to the beloved Johto region first introduced in the Pokémon Gold and Silver Version games for the portable Game Boy system. Several new enhancements for the series, such as updated graphics and touch screen features, enrich these timeless adventures, and the new Pokéwalker accessory allows players to take their favorite Pokémon with them wherever they go. Both games feature detailed graphics that spotlight the unique environments and hundreds of Pokémon that players can encounter and catch. Players can even see and interact with their favorite Pokémon outside of battle, selecting one from their team to follow behind them as they travel through the Johto region. [Nintendo]",87,9.1
1148,Pokemon Black Version,2011-03-06,"Pokémon Black Version and Pokémon White Version feature new Pokémon that players can catch, train and battle as they progress through the game, and some Pokémon can only be caught in one version of the game. For example, the Legendary Pokémon Reshiram can only be caught in Pokémon Black Version, while the Legendary Pokémon Zekrom can only be caught in Pokémon White Version. Additionally, the two games feature different areas for the first time in the series, with the game world of Pokémon Black Version featuring a unique metropolitan area called Black City, and a lush, green area named White Forest only found in Pokémon White Version. Pokémon Black Version and Pokémon White Version also mark the first time in a Pokémon video game that the seasons will change in the game world. Certain Pokémon appear more frequently during different seasons, and players can only access some areas during a specific season.",87,7.7
1261,Kirby: Canvas Curse,2005-06-13,"(Also known as ""Touch! Kirby's Magic Paintbrush"") Kirby: Canvas Curse delivers classic Kirby action with a fun twist. Using the stylus to control Kirby's movements is surprisingly intuitive, and the new control scheme provides many unique gameplay challenges. The rainbow paths you draw guide Kirby through the game, but they also can protect Kirby from falling icicles, lasers, cannon blasts and other hazards. In addition to drawing paths, the stylus can also be used to stun enemies, destroy barriers, detonate bombs and much more. Each of the game's seven worlds is divided into three stages, and each stage holds three hidden medals. Some are easy to find, while others are either well-hidden or heavily protected. You don't need to find these medals to complete the game, but the medals you recover can be traded in to unlock special features like new ink colors for the paths you draw with the stylus. [Nintendo]",86,7.8
1296,Might & Magic: Clash of Heroes,2009-12-01,"Might & Magic Clash of Heroes is the first puzzle adventure RPG game from Ubisoft.It is inspired by the famous Heroes brand and set in the Might & Magic universe. With a manga art direction it has been re-mastered into a glorious 2D environment. As a prequel to Heroes V, 40 years before, Might & Magic Clash of Heroes is set across five different regions of Ashan (a part of the Might & Magic world). Live an exciting adventure as you play 5 different heroes, alternate between exploration in various maps and battle in turn-based puzzle games, in order to accomplish your quest. [Ubisoft]",86,7.6
1405,Professor Layton and the Unwound Future,2010-09-12,"Professor Layton and his apprentice, Luke, receive a confounding letter - from Luke 10 years in the future. But the message inside is even more troubling: London of the future is in disarray, and the only person who can help set things right is Professor Layton.",86,8.7
1374,Mario & Luigi: Partners in Time,2005-11-28,"In this sequel to Mario & Luigi: Superstar Saga, the brothers travel back in time to retrieve Princess Peach, only to come face to face with baby versions of themselves, the princess and Bowser. Teaming up with their young selves will soon send Mario and Luigi on a quest of lunatic proportions as players must control both the adult AND baby versions of the Mushroom Kingdom heroes. Players use the top screen to study the land, keep track of the pair of brothers not under their control or maximize combo moves in battle. With twice the Mario brothers and twice the laughs, this massive side-splitting adventure could only find a home on the dual screens of the Nintendo DS. [Nintendo]",86,8.5
1391,Planet Puzzle League,2007-06-04,"(Also known as ""Panel De Pon DS"") Use the DS stylus to grab panels and slide them left and right. If you match three or more panels of the same color, they will vanish. Form chains and combos to create cascading waterfalls of panels to rack up high scores. The basic game play is similar to the classics Tetris Attack and Pokémon Puzzle League, but the touch screen gameplay adds a new dimension of fun, giving Planet Puzzle League a bright new feel. Features Six single-player modes: Puzzle, Endless, Time Attack, Garbage, Clear, and Vs. Computer. Don’t have much time? Play three two-minute games in unique Daily mode. Track your progress over weeks and months. Dozens of tutorials and demos teach you the ins-and-outs of this incredibly deep game. Three difficulty levels:. Easy for beginners, normal for veterans, brutal for experts. Two can compete head-to-head over the Nintendo Wi-Fi Connection. With the Nintendo DS Headset accessory (sold separately) you can even chat with your friend as you polish your puzzle skills. Up to four players can compete in three local wireless modes. You can also send a single-player demo to a friend via local wireless. Orient the game the way you like: vertically or horizontally! You can even configure for left- or right-handed play. [Nintendo]",86,7.8
1393,Animal Crossing: Wild World,2005-12-05,"In this sequel to the wildly popular Nintendo GameCube game, players and up to three friends can hang out in the same village and interact in real time - either through wireless LAN or over Nintendo Wi-Fi Connection. Now players can visit a friend's village from thousands of miles away. The touch screen makes item management and world navigation a breeze. Typing letters and designing patterns are now just stylus strokes away. Days and seasons pass in real time, so whether players want to decorate their homes, catch bugs or fish, collect brand-new items like hats and sunglasses or just chat with the wild and wacky characters in their villages, there's always something to do. [Nintendo]",86,8.5
1459,Advance Wars: Days of Ruin,2008-01-21,"(Also known as ""Advance Wars: Dark Conflict"" in the UK/EU) After a cataclysmic meteor strike exterminates 90% of the population, the survivors must battle barbarians, disease, and strongmen who seek only to secure their own power. Advance Wars has been reinvented. Set amidst a world in chaos and featuring new characters and settings, a gritty look, an engaging storyline, and online Wi-Fi battles and map trading. Try you hand with new COs and units, realistic graphics, and a new environment. Use Nintendo WiFi Connection and battle against a friend halfway across the world, or use the map editor to create, trade and battle on your own custom maps. [Nintendo]",86,8.7
1545,Radiant Historia,2011-02-22,"In the midst of an unending war for dominance between two super-powers, Special Intelligence Agent Stocke is assigned to a routine escort mission that goes horribly awry.",85,8.7
1547,Castlevania: Portrait of Ruin,2006-12-05,"Take control of two heroes, Jonathan Morris, a vampire killer and his close friend Charlotte Orlean, a girl with tremendous magical ability. Amidst the chaos of World War II, two mysterious sisters emerge, working to resurrect Dracula and David and Charlotte are all that stand in their way. Two new playable characters, each with their own unique style of play and abilities. Strategically switch between characters in the heat of the action. Call on your partner and execute Summon Attacks to decimate your enemies. Collect items, weapons and magic as you explore the castle. Explore several environments new to the series, such as the Desert, abandoned cities and more. [Konami]",85,8.3
1556,Metroid Prime: Hunters,2006-03-20,"Who is the Galaxy's Most Elite Bounty Hunter? Before Metroid Prime Hunters, the answer was easy. Now that six other ferocious bounty hunters have gathered to challenge Samus, the title is up for grabs. Engage in intense four-player deathmatches either locally or against players from around the world with Nintendo Wi-Fi Connection. Battle with seven elite bounty hunters, each with unique alternate forms and specialty weapons. Customize your multiplayer matches with over 20 expertly designed arenas and seven intense modes of play. Unlock multiplayer features by completing an all-new single-player mission in Adventure Mode. [Nintendo]",85,7.9
